id,segment,current brand,brand,brand,brand,brand,brand,brand,brand,brand,monthly_cost,monthly_cost,monthly_cost,monthly_cost,monthly_cost,monthly_cost,monthly_cost,monthly_cost,upfront_cost,upfront_cost,upfront_cost,upfront_cost,upfront_cost,term,term,term,vehicle_worth,vehicle_worth,vehicle_worth,vehicle_worth,vehicle_worth,range,range,range,range,range,charge,charge,charge,charge,charge,energy,energy,vehicle_type,vehicle_type
id,segment,current brand,Audi,Chevrolet,Jaguar,Kia,Nissan,Tesla,Toyota,VW,120,200,250,400,500,750,1000,1250,2000,4000,6000,8000,10000,24,36,48,20000,30000,40000,80000,100000,20,40,80,180,300,3,10,50,100,160,Electric Vehicle,Plug-in Hybrid,Sedan,SUV
238,Gen X,VW,-0.5904889511152966,-0.8880131801589848,-0.6515881031840127,-1.1592190382603098,-0.7624571189588034,3.3563831931254438,1.7019312989138322,-1.0065481003618686,1.083142583830951,0.916601261111368,0.7190789554923558,0.45184876464858026,0.15348745138853204,-0.6482714294768499,-0.733224706250986,-1.9426628807439514,0.21973014971424149,0.10067064315124857,0.018969821526981456,-0.13358608665623883,-0.2057845277362328,1.064480046793732,0.327911673442435,-1.3923917202361662,-2.5816147425974276,-1.7812611111160623,-1.1334864475484507,1.956167435755689,3.5401948655062503,-0.9413449280657203,-0.7653515480831755,-0.39425856751003097,0.47514213259033933,1.6258129110685877,-0.533566565640789,-0.4755344138520285,-0.14653333491452858,0.31810547218382423,0.8375288422235221,-0.5038998036569251,0.5038998036569251,1.0688518576657642,-1.0688518576657642
239,Gen X,Tesla,-0.3366171431129894,-1.1829961417004642,0.4173442306300075,-1.1937731320903888,-0.6067941446104599,1.815490063418957,1.132630626520615,-0.045284359055276724,4.595137126720781,3.547566188810028,3.278652676812772,1.7047850768747015,0.4851093917761311,-4.050355934871091,-4.346506468810106,-5.214388057313214,0.20294224581733328,0.09674074504897096,-0.01046990268110648,-0.0529847239746965,-0.23622836421050097,0.295267568631042,0.0008132080460221403,-0.2960807766770637,-0.7182807805129077,-0.501461579507687,-0.3214098649846181,0.4705614544793373,1.0705907705258761,-1.2087766772791757,-0.9608634477861175,-0.4532619377426276,0.6753903686342504,1.94751169417367,-0.5385581242971388,-0.47205879050836996,-0.12001427082096494,0.34044311961898577,0.7901880660074876,-0.8028245478428049,0.8028245478428049,-1.1048485720460064,1.1048485720460064
240,Gen X,Tesla,-0.967699836208913,-0.8713344044893926,0.540538611485748,-0.9399936002343083,-0.7787175824828252,3.107012650787574,0.8201867184941563,-0.909992557352039,3.459076764110125,2.8228158745430556,2.504415502845318,0.9701241170465598,0.6189246021161865,-0.87307554784711,-3.9784257731793744,-5.523855539634756,0.1707965112448816,0.0667385771909447,-0.010129128588473812,-0.06946662619070104,-0.15793933365665147,0.32555527202621026,-0.05170183800987771,-0.2738534340163321,-2.1324512497672847,-1.4168182442027524,-0.8927209541971108,1.7501811367970723,2.691809311370077,-0.7934442650570728,-0.623928807711954,-0.32445248570870167,0.46258984351124277,1.2792357149664866,-0.6531498823977782,-0.5733045388307776,-0.15393822114584743,0.3579080129914015,1.0224846293830017,-0.8167645874738363,0.8167645874738363,-0.0966451194460679,0.0966451194460679
241,Gen X,Tesla,-0.34733986637862113,-0.6336584931418616,-0.9094052717528337,-1.1004802031505105,-0.987150187179796,3.1125480675640986,0.6112431105508014,0.25424284348872295,6.145562941469612,4.812323197425014,3.464572405229788,2.0499868089554516,0.9926616032093483,-2.8198040459679863,-6.684110026079749,-7.961192884241477,0.24366884209764486,0.10746404588368708,-0.00035069358437395115,-0.10297938570604881,-0.24780280869090887,0.5820551931163671,0.19738086035725777,-0.7794360534736244,-2.3463486656693533,-1.8954554808348756,-0.9667135119109109,1.667697272613566,3.540820385801573,-0.995427324274154,-0.818297455598624,-0.4182601871779408,0.5334565063479038,1.6985284607028157,-0.3417655276971994,-0.3049992083503708,-0.08745658666881978,0.24347249269351157,0.4907488300228784,-1.0541836532530708,1.0541836532530708,-0.3817271838446144,0.3817271838446144
242,Gen X,Tesla,-0.5105887807284392,-0.3015958604222746,-1.0642593241680374,0.6686960601985097,-1.1696631856476871,1.314648106279851,0.5345126094884733,0.5282503749996041,3.0520188664663133,2.46758200231747,1.9775298052521555,1.5751807979775427,0.7704762355583505,-1.3741478030120065,-3.895419043966942,-4.573220860592883,0.05497634724074461,0.02673348304874245,0.007257714219026684,-0.02974863914881641,-0.059218905359697344,0.5747004763101291,-0.13939257892516999,-0.43530789738495956,-3.502064478966902,-2.6565889271911862,-1.7433869263059294,3.0495410031567785,4.85249932930724,-0.5502709689626838,-0.4532729742795608,-0.22460834989148443,0.3102858803463512,0.9178664127873772,-0.49802993976164145,-0.4383148267509758,-0.13002680362113217,0.3051888568097356,0.761182713324014,-0.6404806921422133,0.6404806921422133,0.5756552267703525,-0.5756552267703525
243,Gen X,Tesla,-0.7399077873983018,-0.3526244029996435,-0.885029488370472,-0.9206723805212892,-0.610905201353805,2.2673933951005893,0.24505732987478257,0.9966885356681395,3.5963035311992715,3.1033689154874384,2.700964752830989,1.2782732468413291,0.3163127997356243,-2.193951183266928,-3.970034591022676,-4.831237471805055,0.3448502336793825,0.11181278218170282,0.03165262922539486,-0.21151814343255904,-0.27679750165392136,0.8502506875139759,0.09512013146039067,-0.9453708189743653,-2.581751595314666,-1.740272636264236,-0.9366229472302465,1.683007512884524,3.5756396659246255,-0.5929240618576073,-0.49846915541457393,-0.22621483648282587,0.30880245214998325,1.0088056016050237,-0.5951234801032573,-0.5264417830073544,-0.13749294999015543,0.32290709155295005,0.9361511215478172,-0.18177087722958318,0.18177087722958318,2.663794051006329,-2.663794051006329
244,Gen X,Tesla,-1.0717193506324736,-0.8256382574329717,-1.091487639855071,-1.099423807311435,-1.0756729912412413,4.8969857121588865,-0.2649378111588445,0.5318941454731512,1.1173130059665415,0.8744825795196189,0.5688411000139784,0.32006198143592357,-0.07590134988719255,-0.31668424337540757,-0.8093352426356581,-1.6787778310378045,0.1728368923906411,0.0803881546791709,-0.0332646172553408,-0.025042671955563367,-0.19491775785890791,0.6260030995034294,-0.030277056487723275,-0.595726043015707,-2.1103155817557844,-1.6119371694952822,-0.786281010991178,1.686681432467052,2.821852329775193,-0.491790960674077,-0.3917279326623877,-0.17362074428425656,0.2907718394062566,0.7663677982144644,-0.3729310859357563,-0.3268248630109975,-0.08112918015463366,0.21638591404288726,0.5644992150585002,-0.6830864181490406,0.6830864181490406,0.5442672916513362,-0.5442672916513362
245,Gen X,Tesla,-0.9555701902222778,1.5710767448936316,-0.86335015651254,-1.1253195528901379,-1.1155625127982223,2.5580993739616176,1.0451001252302283,-1.1144738316623,3.234299220123051,2.7111901044413766,2.270171638767912,1.3689453923418506,0.2069158091343235,-2.6265909217020367,-2.867632083092446,-4.297299160014028,0.09572709035174085,0.057858774803231,0.02678587436918503,-0.034861726988941466,-0.1455100125352154,0.6001116224806045,-0.10397607913539386,-0.4961355433452104,-1.8414804569173826,-1.2976101322283424,-0.7612324284056742,1.7327081275507714,2.1676148900006282,-0.6883251394196052,-0.5768685975512076,-0.2916689525785868,0.409719358417309,1.1471433311320904,-0.46383831307242046,-0.40992797110107504,-0.10570390051677492,0.2652513829133114,0.7142188017769591,-0.9345536581722282,0.9345536581722282,0.4147380545784542,-0.4147380545784542
246,Gen X,Tesla,0.38634697812698615,-0.5727757859571327,-1.1842148414371998,-1.2142503720941897,-0.7808395978652447,0.5522666212742078,3.662243401184341,-0.8487764032317673,4.337960705202538,3.4434985424065867,3.0479368359689363,1.9117422414256975,1.0356613936653343,-2.990637388684,-4.21303521335251,-6.573127116632584,0.1223324034347276,0.03664271605659791,0.03248048723721089,-0.08723954649323698,-0.10421606023529942,0.7131869117562277,0.1490024232349758,-0.8621893349912038,-1.879686562616728,-1.3390490343397232,-0.7556259169292123,1.4876151897042162,2.4867463241814476,-0.7598280394977086,-0.6224235678036929,-0.34455244691247233,0.3648258686084862,1.3619781856053879,-0.49328508313393205,-0.43735510759664264,-0.09621404439501219,0.2547571094514953,0.772097125674092,-0.8322067666688442,0.8322067666688442,-0.08174552893428122,0.08174552893428122
247,Gen X,Tesla,-0.7859038759480534,0.5466702284100066,-0.6048587874827819,-0.9745310798969608,-0.6391176331993816,1.205514308608826,0.9835611802694578,0.26866565923888774,2.7807265822061518,2.295069605612696,2.377963489530654,0.8262187195442103,0.8442122143051702,-0.7838597748713139,-2.4432399889042373,-5.897090847423328,0.13566866689282728,0.0929932325000382,-0.01409303627447217,-0.07000604802852867,-0.14456281508986446,0.6462558781480465,-0.12725259917839393,-0.5190032789696528,-1.4132129564637306,-0.9968654061246092,-0.632808127528357,1.0173351886659505,2.0255513014507462,-0.9266064059413659,-0.7868070698817964,-0.413131603197461,0.5574967156725648,1.5690483633480596,-0.6783724521638874,-0.5959049699472001,-0.14381551486951238,0.4160785413738566,1.0020143956067433,-0.9254788786199022,0.9254788786199022,-1.0626213222497136,1.0626213222497136
248,Gen X,Audi,-0.9815944599566431,-0.974562246307165,-0.4914661074730321,-0.6827590083331051,-0.5709747361648736,4.062476596142114,-0.43414098805756896,0.07302095015027454,4.292062792579681,3.5697977458129193,2.7344174329887925,2.2818178797175035,0.6610685572787292,-1.387543092103221,-4.122157366636313,-8.029463949638092,0.22802952749395036,0.14404661210414899,0.023214151467360167,-0.1303254624923872,-0.2649648285730724,0.15092577988771172,0.1963481473312687,-0.34727392721898,-1.8702609885400714,-1.4058686630388706,-0.7084750377062576,1.7995242854918794,2.1850804037933194,-0.7353022762694004,-0.5747892654769011,-0.2948503105377732,0.323938947790974,1.2810029044931002,-0.3740138475599777,-0.3312313141454077,-0.09711855164635663,0.22076235127337385,0.5816013620783683,-1.375256442021859,1.375256442021859,-1.826885026292599,1.826885026292599
249,Gen X,Tesla,-0.9501735875111686,-0.2005832106192167,-0.10285756098472709,-1.0102935193010432,-0.66497760604838,1.6385542238343462,2.008117508822853,-0.717786248192664,2.004093572806115,1.5844847270960525,1.4040581284152922,0.48012153166862115,0.045445086388307576,-0.7934256154293529,-2.960334994182217,-1.7644424367628204,0.16413929543415717,0.12514669188390834,0.013294796390142916,-0.10814875772681021,-0.1944320259813982,0.5186987814340535,0.0743715620851153,-0.5930703435191691,-2.548920768112856,-1.769306908267442,-1.0887174410049636,1.9569336340639838,3.450011483321279,-0.9842756098306188,-0.7894884456031377,-0.39021490302752515,0.5737112609497081,1.5902676975115737,-0.5798297423795518,-0.5128704993746684,-0.15074915322196536,0.3821448835863176,0.8613045113898681,-0.9694193850746263,0.9694193850746263,-2.083184585831578,2.083184585831578
250,Gen X,Tesla,0.777542478304287,-0.6954721912426095,-0.6631421649410982,-1.1544884676279137,-0.8630427380348344,2.03883601025417,0.544670533214834,0.015096540073165965,6.3453991816949955,4.214331970170387,3.8814241250145596,2.8533504451590312,0.6536569437913577,-3.404198123605731,-5.854924653827291,-8.689039888397314,0.20646701912017987,0.12085086800915021,-0.0031101607602757597,-0.2503129723381291,-0.07389475403092516,0.5019943460494674,-0.12629716977226968,-0.3756971762771979,-1.600148575188557,-1.2095257212859734,-0.7159588826053525,1.2008721021512088,2.3247610769286737,-0.6621447531835968,-0.5372219728487461,-0.29115018667200215,0.39046759822765253,1.100049314476693,-0.5161012100007133,-0.45426151167809536,-0.12511953536665865,0.26804121033400574,0.8274410467114619,-1.2678540457900054,1.2678540457900054,1.0419449493021173,-1.0419449493021173
251,Gen X,Tesla,-0.04544624344854653,-0.28333313012183414,-1.0078063239327937,-1.152905077900611,-1.0669213289302744,3.332039531381776,1.3563181935646331,-1.1319456206123493,2.594887002460207,1.8820340404322575,2.05581614339489,0.8887751594570759,0.518797614808761,-1.5223763625744686,-1.920468146905514,-4.497465451073205,0.22121082149462065,0.12071961830095951,-0.04030693421078052,-0.044502482185018566,-0.2571210233997812,0.26779917421057187,0.04975878802466682,-0.3175579622352387,-0.9670474855725463,-0.8137425963241397,-0.3622369386175426,0.5881619807762748,1.5548650397379538,-0.9603940738162365,-0.7712660034833522,-0.3589308026347119,0.540325576386897,1.5502653035474039,-0.1056111482546113,-0.09315879222116713,-0.035780754385809535,0.06363763435913161,0.1709130605024564,-0.9228846108667769,0.9228846108667769,-0.5790280541779661,0.5790280541779661
252,Gen X,Tesla,-1.062530545780829,-0.6501347368001713,-0.18513673551906407,-1.2291253343967203,0.2674731128304848,4.461649627223905,-1.1099596052533771,-0.49223578230422715,6.641289706531319,5.289744833994738,3.96479459377361,2.6082144943836845,0.2104219069008728,-3.2959521746806857,-7.853960168147873,-7.56455319275566,0.1457182812776196,0.07113946578686825,0.0009404312607015353,-0.07803887880095511,-0.13975929952423427,0.4511957701486744,-0.06416904311000327,-0.38702672703867114,-1.0177737983142972,-0.7144498357924071,-0.4774829572667867,0.8374328281209902,1.3722737632525015,-1.2783228694115196,-1.000713215964673,-0.5496509429464187,0.6029695432526405,2.22571748506997,-0.5837565397494668,-0.5181289315185291,-0.15308541250123942,0.39983359523951845,0.855137288529717,-0.2895073583305323,0.2895073583305323,-1.934352800089262,1.934352800089262
253,Gen X,Tesla,-0.8573941340995658,-0.4164730729156568,-0.4915901855904556,-0.11370367691076089,-0.8995273713681247,3.8978364735095745,-0.6082528738851477,-0.5108951587398627,4.997148410987499,4.089516109909812,3.398891261302285,2.766039960284718,0.9763383896005724,-2.173582792107897,-5.67145441504997,-8.382896924927017,0.11897401104868292,0.07601751818965338,-0.006054884216589951,-0.07541097510089964,-0.11352566992084659,0.8685413076308093,0.2909001095483563,-1.1594414171791665,-2.5105247979006595,-1.6859888619174241,-0.8146937275745683,2.085618194645173,2.925589192747478,-0.6244258593220242,-0.4852697544976808,-0.25117190952178925,0.2876971283655547,1.0731703949759392,-0.6961901456283196,-0.6164403971666762,-0.1574948238848276,0.410866169935175,1.0592591967446485,-0.8716118023235885,0.8716118023235885,-0.8023258277551903,0.8023258277551903
254,Gen X,Toyota,-0.7501692793186703,-1.157460386682094,-1.1737053223745235,-1.1837144263203585,-0.3341935525365186,4.56679363346795,-0.07614756040655912,0.10859689417077312,2.5795120631173933,2.1041887559216557,1.81965821836213,0.8946686713622025,-0.21817789376598107,-0.8708752490748393,-1.9024535188155025,-4.4065210471070575,0.11785651209700725,0.06308814099531293,-0.013767538764916515,-0.04760685574889992,-0.11957025857850373,0.6608520203126196,-0.08346631236714441,-0.5773857079454754,-1.8058679007863945,-1.3617510290005046,-0.991508550554363,1.722183268014716,2.4369442123265457,-0.7563740819756531,-0.5984040468200733,-0.34980858683432114,0.37461718182306103,1.3299695338069866,-0.1920204116377676,-0.1653991766552607,-0.05514845790429587,0.11415955263439476,0.29840849356292937,-1.23944333351053,1.23944333351053,-1.4186509517453594,1.4186509517453594
255,Gen X,Tesla,0.6085191194779502,-0.545447523340978,-0.5912502646252047,-0.7639728400270082,0.7922463783378249,0.05042698507961829,0.36467321823259846,0.08480492686519836,2.9969207159772315,2.217326406200845,1.6831397240881274,1.1079355662607693,0.14705762650303855,-1.3995705234592482,-2.665706021794013,-4.087103493776753,0.19367110546700067,0.06990776692590556,-0.04615114940446163,-0.037531375649292265,-0.17989634733915233,0.7993677038957085,-0.09884683733090194,-0.700520866564807,-3.530045254847217,-2.424450051514366,-1.6314813807718123,2.751947375597333,4.834029311536059,-1.1964560374181048,-0.9701805748849419,-0.49968794941440753,0.6082831447776904,2.0580414169397634,-0.6158506558223983,-0.5417760809286997,-0.14167872371859114,0.391753213169277,0.907552247300412,-0.8692404458321347,0.8692404458321347,-0.8510646419635743,0.8510646419635743
256,Gen X,Chevrolet,-0.9552265327092956,0.5958158379257998,-0.9892204386798912,-1.0388826912906928,1.5158711665336388,1.084811127506004,-0.4126692344338565,0.19950076514829274,2.21791556142885,2.003422164571308,1.2978104555965064,0.987372360474267,0.48589352558337584,-1.1241491246935689,-2.805473451041604,-3.0627914919191364,0.25683987934737784,0.10850287571542211,-0.05370707689934168,-0.10631238190650028,-0.205323296256958,1.2229908422056561,-0.4324487287043137,-0.790542113501342,-3.641673194224247,-2.61539925672463,-1.5821609457464891,3.130051051655144,4.709182345040226,-0.22066111563860896,-0.17768176286454462,-0.0909851211616238,0.14447788862226119,0.3448501110425161,-0.5294830005684358,-0.4724661060345114,-0.15460693140165538,0.309730557064554,0.8468254809400486,-0.7875314001943522,0.7875314001943522,0.4406058593076751,-0.4406058593076751
257,Gen X,Tesla,-0.6960833134886215,-0.7408081234643662,-0.3310245045190843,-1.1468132314230752,-1.0750559948963547,1.817724211499034,2.1587870335887285,0.013273922703739949,4.968646922088457,4.220018034436649,3.8600499545738596,1.5063772567496096,-0.5890920882028645,-2.9994768736167963,-2.831610009638421,-8.134913196390492,0.181677756026697,0.11569084551700304,-0.0492592881406505,-0.10990752197777659,-0.13820179142527295,0.8852513748941635,-0.1529579398254759,-0.7322934350686876,-2.802574673344637,-1.9160607882260674,-1.2840822963989984,2.261581925144055,3.7411358328256474,-0.9966788800983124,-0.8193849154578388,-0.4351707221857364,0.6822942135793753,1.568940304162513,-0.31464995539296187,-0.2776588575064066,-0.08685267628197407,0.18135185868964226,0.4978096304917003,-0.2978547849637603,0.2978547849637603,-1.209399758366179,1.209399758366179
258,Gen X,Nissan,0.00493761440752416,-0.8023060604333181,-0.999829072565452,-1.0884836823899728,1.542781931916878,1.9919732694986632,0.22251795604860058,-0.8715919564829231,3.782276351720665,3.0561417060210587,3.002778222259843,1.6594785781361394,0.5346526560743481,-2.373295986531268,-3.3788619237012094,-6.283169603979576,0.13910920566215887,0.0668082269301025,0.0068751978075726194,-0.04512678382174548,-0.16766584657808833,1.0750631940725426,-0.21924879676524256,-0.8558143973073009,-2.467088284700542,-1.8786311206043038,-0.7101509056416901,2.1347489607195156,2.92112135022702,-0.7078749554578443,-0.5626201926961985,-0.3178976058709987,0.3830961870176569,1.2052965670073847,-0.2908972193652744,-0.25722752533016385,-0.04555053631203643,0.165613970136871,0.42806131087060356,-0.38264601737467974,0.38264601737467974,-2.6030491452162208,2.6030491452162208
259,Gen X,Kia,-1.046108037019608,0.6853184613440153,-1.1050199731305825,-1.143131813778599,0.31651352903343266,3.670773363984242,-0.30527375704586623,-1.0730717733870336,2.090289013539408,1.8218191796274876,1.7137086955047671,0.5858242107550189,-0.015373897945751391,-0.4443808758527745,-2.1913714085220892,-3.560514917106066,0.24005322935401266,0.13446525395657385,-0.03286749894138058,-0.020901128596329588,-0.32074985577287635,0.48845864089874924,-0.26766691898684547,-0.22079172191190355,-3.123296854839033,-2.278806241705908,-1.0598593636249625,2.5629388613634454,3.8990235988064574,-0.7942285880633745,-0.6473030263189896,-0.37255499952451354,0.3430508468932445,1.4710357670136338,-0.30997565699926166,-0.27627029077561205,-0.05330008990757318,0.14422929400236567,0.4953167436800811,-0.7587902803275144,0.7587902803275144,-2.6061838438991103,2.6061838438991103
260,Gen X,Chevrolet,-0.7027889285136045,-0.8905499269008739,-0.7873765322709405,-1.1380463346928986,-0.983898654659328,4.8545697713417955,0.2990468509795525,-0.6509562452837034,4.230177662768897,3.311936053816832,3.1826380626143473,1.4141509818979192,-0.27438168029979604,-1.005396318384415,-4.108390617838728,-6.750734144575059,0.21305616544233993,0.11373986754446275,0.02081333741598007,-0.1421267303731002,-0.20548264002968275,0.6035243343510388,-0.12154108532196606,-0.4819832490290721,-2.6400970117037312,-1.769345651205156,-1.1632973605371868,1.9236091999622777,3.649130823483797,-1.0029330144793898,-0.7935541245866117,-0.421440393578137,0.4956907149076759,1.7222368177364622,-0.3884665681763583,-0.34060211727955625,-0.09718013284404564,0.192415319790338,0.633833498509622,-1.250266125028888,1.250266125028888,1.6482734397343735,-1.6482734397343735
261,Gen X,Tesla,-0.3683297597716185,-0.9591237727084932,-0.9049465660713465,-0.998063842992916,-0.06378207345123144,3.286210943062655,0.4925436381957504,-0.4845085662627988,5.141474373804539,3.8710116041365867,3.839467245809402,1.4897455884320863,0.9635078462872428,-0.9055246622036668,-6.377111425142061,-8.022570571124126,0.15038294924695872,0.08307141278797056,-0.0050354005057931805,-0.0782323173934108,-0.15018664413572536,1.0909787284323804,0.07396992315903628,-1.1649486515914154,-2.369041079431107,-1.6298691588927134,-0.8482232230791795,1.9006441347238217,2.9464893266791816,-0.9890556225147873,-0.7811948806083588,-0.4103373750518995,0.5332160697937101,1.6473718083813353,-0.20603847421222568,-0.18024883291840738,-0.05383149906431109,0.11913562799798555,0.3209831781969586,0.06195276187064003,-0.06195276187064003,0.19314489568588677,-0.19314489568588677
262,Gen X,Tesla,-0.9915072152651513,0.1344816153568229,-1.1583641875884896,-1.149769678047893,0.2161699881851571,2.32073537303548,1.1036608099624774,-0.4754067056384045,3.4049096566669323,3.0635282358571496,2.5578186349109826,1.7062489903774516,0.8525648590886616,-1.459938968532887,-5.189335213024659,-4.935796195343629,0.15854834010844374,0.09238554244004132,0.038392937595357696,-0.06689664563364545,-0.22243017451019742,0.9367915731880165,-0.15421753823777662,-0.7825740349502399,-3.723858993851046,-2.5192321158213713,-1.3762612976163302,2.896035982561795,4.723316424726949,-0.46794408252248987,-0.3734402158548211,-0.19657462299146444,0.25701625526486416,0.7809426661039108,-0.1364777540111101,-0.12189552712562851,-0.03502312663113204,0.07199473974940096,0.22140166801846967,-0.6949540451047157,0.6949540451047157,-1.8291509098754444,1.8291509098754444
263,Gen X,Tesla,-0.7177599432786355,-0.9930524146807526,-0.12387328937898179,-1.137608095328697,0.9707131998140182,3.151076670916142,-0.14083867289685548,-1.008657455166238,4.035282288921776,3.0467366002390848,2.818977989233615,1.3865415603686184,0.8633803656849981,-1.3836246880387968,-5.214502460611384,-5.55279165579791,0.1746343188127985,0.08560380909457435,0.0328298894141712,-0.09304657601315458,-0.2000214413083895,1.0779717355697485,-0.1573188875437901,-0.9206528480259593,-2.7644866914960815,-1.9540770585199225,-1.2086028106022937,2.1483668011911057,3.7787997594271943,-0.32387232440045594,-0.2712006144702289,-0.1335545949757243,0.15049753490644346,0.5781299989399655,-0.20939280586067924,-0.18561625141486765,-0.04645031946987116,0.09453451072689956,0.3469248660185185,-1.234689497544729,1.234689497544729,1.0710050303870151,-1.0710050303870151
264,Gen X,Tesla,-0.6180215252108632,3.0807320976200434,-0.29725669167135005,-1.0643099371894582,-0.8238365357800481,0.4298780275797023,0.20050275039672538,-0.9076881857447529,3.359931984219699,2.79774316379031,2.555863854816044,1.8646666138915338,0.3661990704285478,-0.9904187011301238,-3.7755126736777633,-6.178473312338252,0.17609210735582476,0.06450922649830337,0.03808739315852555,-0.059935707973560515,-0.218753019039093,0.8777934624901733,0.23076916306787965,-1.108562625558053,-1.2634441726256564,-0.8974252401688192,-0.5249364556558005,0.928545108384645,1.7572607600656305,-0.525567453329331,-0.43100039857968203,-0.1962471459982741,0.2961425346229156,0.8566724632843713,-0.25832546727426886,-0.22722904251174936,-0.05839840314544645,0.1397370866473327,0.404215826284132,-1.1996905631903052,1.1996905631903052,-0.6485979988568404,0.6485979988568404
265,Gen X,Tesla,-0.5301180265692659,-0.8147772222110166,-0.7854607102998251,-1.190400494048385,2.096090624036954,2.8402119120693907,-0.896538631263009,-0.7190074517148437,5.3126890800736515,4.533694812768314,3.504919832283444,1.1857561053350034,0.455797047476751,-1.8441301756697772,-5.104724213438599,-8.04400248882879,0.16438599090471212,0.08617949408634601,0.020192774021198373,-0.1277542220822599,-0.14300403692999664,1.0071093881170476,0.23443844454136897,-1.2415478326584175,-2.798844521809452,-1.9458184414744641,-1.3301061023709742,2.238825482843575,3.835943582811315,-1.2183953929769917,-1.0126350929315142,-0.5003168880297284,0.635089939762385,2.0962574341758495,-0.505700282885625,-0.4498747919651434,-0.1329440199499447,0.2910963270186304,0.7974227677820822,-0.5143223242130055,0.5143223242130055,-1.6736751375628631,1.6736751375628631
266,Gen X,Tesla,-0.29040825634655687,-0.7451494236027087,0.4309323401095886,-1.0482439887022814,-0.7396031596455747,2.378198239020527,-0.3627246212742362,0.37699887044124214,5.418255578482221,4.670424249886506,4.078435160107448,2.721878203978415,1.043967045466089,-1.2439204336233232,-5.97871561175384,-10.71032419254352,0.13721454794955978,0.07241626461829187,-0.0012339135484690789,-0.11255508067439363,-0.095841818344989,0.08258965663029649,-0.0110264989568295,-0.07156315767346694,-1.1586133710006243,-0.7847142670522825,-0.34804220432810307,0.46280437753758363,1.8285654648434266,-0.7599157892916824,-0.6217052234675302,-0.3350980779200765,0.4608730474657329,1.2558460432135563,-0.5842969816731739,-0.5200667832742283,-0.0970343076027963,0.27642546941280866,0.9249726031373895,-1.3595012634367958,1.3595012634367958,-1.0184459237490404,1.0184459237490404
267,Gen X,Tesla,-0.5786500759718669,-0.8297379218233103,-0.7544760878736215,-0.8298120891814715,0.10845961333329757,3.436756958069842,0.059542194077821686,-0.6120825906306916,1.9196594392366069,1.5764719794794964,1.2519798374053042,0.19627506177994913,0.6086904697288409,-0.6788814820157731,-1.665484369366946,-3.2087109362474777,0.21604610560719884,0.11810519685412027,0.014061646568221564,-0.08286352903504751,-0.26534941999449313,0.5948719237728803,-0.009486676612612932,-0.5853852471602679,-3.660616046075067,-2.4797478525125545,-1.5340075445529795,2.7064996125915766,4.96787183054902,-1.2566093380080257,-1.0285250258186556,-0.5354411719671825,0.5886525557596884,2.2319229800341756,-0.4158612602358174,-0.36318589551674674,-0.0933099698687479,0.26459360939680077,0.6077635162245111,-0.5488652695658521,0.5488652695658521,-0.8739497602803102,0.8739497602803102
268,Gen X,Tesla,-1.126234231338977,0.11194662854697657,-1.156221639474112,-1.1983102312264193,-1.113961459537472,2.2301666910024647,2.153643707902886,0.0989705341246534,2.4097514063639607,1.9540724146237753,1.5791802136177595,0.8264710939059681,0.3519166497156081,-0.9517579199660391,-2.967223539999884,-3.2024103182611516,0.09655123968863444,0.0690375265227699,-0.010217451786406068,-0.05311087186275576,-0.10226044256224248,1.0366980820986265,-0.2680281097548258,-0.7686699723438002,-2.5190612393663936,-1.6302954830029632,-1.2035848750494846,1.785553910923177,3.567387686495664,-1.0397828238649058,-0.8689130076102308,-0.45942411604508326,0.5827465383551123,1.7853734091651075,-0.36331663094380595,-0.31484361037524305,-0.08294537707362692,0.21188927916492295,0.5492163392277529,-1.2405686484579954,1.2405686484579954,-0.5011112891600679,0.5011112891600679
269,Gen X,VW,0.10551112482428704,-1.1096616883048998,-0.21302853594771232,-1.198520859579484,0.24459072191705844,2.7773582199943,0.12202519975341986,-0.7282741826569684,1.4136817556526804,1.1557672553960434,1.2222104305907466,0.2769915532835734,0.5286844805740472,-1.7268483628384605,-1.0802629692570296,-1.7902241434016002,0.17472206947655744,0.09765417427451972,0.009114676509714592,-0.04196886544399148,-0.2395220548168001,1.0659780726237256,-0.1878679739050415,-0.8781100987186845,-3.2085325424483493,-2.13677004823377,-1.2290226823979826,2.2202665684592615,4.354058704620839,-0.29956564204584923,-0.2436794344332586,-0.15022787789405478,0.20289500925696602,0.49057794511619657,-0.6377173683757471,-0.5646909311481029,-0.11795751207782434,0.37106839657960333,0.949297415022071,-0.626475311698413,0.626475311698413,-1.5491772258628889,1.5491772258628889
